subj,month,sex,MOTedu,VMS,ctype,object,cgprompt,timediff,include_prompt,cgresponse,C1Obj,C1Prompt,Prod.Obj.Cong,Prod.Prompt.Cong,VMS.Obj.Cong,VMS.Prompt.Cong,VMS.Prod.Cong,VMSgroup,wordclass,Siblings
168,11,F,Masters Degree,x,t d,sticker+book,[none],NA,NA,None,s,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],3
168,11,F,Masters Degree,x,t d,sticker+book,[none],5302,TRUE,None,s,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],3
168,11,F,Masters Degree,x,t d,[nanny],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],3
168,11,F,Masters Degree,x,p b,[unclear],[none],3602,TRUE,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],3
168,11,F,Masters Degree,x,t d,teddy,[none],NA,NA,None,t,none,TRUE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],3
168,11,F,Masters Degree,x,k g,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],3
168,11,F,Masters Degree,x,k g,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],3
168,11,F,Masters Degree,x,t d,teddy,[none],4398,TRUE,None,t,none,TRUE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],3
168,11,F,Masters Degree,x,k g,[unclear],roar,8062,TRUE,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,O,3
168,11,F,Masters Degree,x,t d,teddy,teddy,7400,TRUE,Reformulation,t,t,TRUE,TRUE,FALSE,FALSE,FALSE,noVMS,N,3
168,11,F,Masters Degree,x,t d,teddy,sorry,10357,FALSE,None,t,s,TRUE,FALSE,FALSE,FALSE,FALSE,noVMS,G,3
168,11,F,Masters Degree,x,t d,teddy,[none],NA,NA,None,t,none,TRUE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],3
737,10,M,Bachelors Degree,p b t d n,t d,[none],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],1
737,10,M,Bachelors Degree,p b t d n,t d,[none],dog,11132,FALSE,None,none,d,FALSE,TRUE,FALSE,TRUE,TRUE,withVMS,N,1
737,10,M,Bachelors Degree,p b t d n,n,food,mess,4100,TRUE,Reformulation,f,m,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,N,1
737,10,M,Bachelors Degree,p b t d n,m,[unclear],[none],NA,NA,Repetition,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
737,10,M,Bachelors Degree,p b t d n,ng,food,[none],NA,NA,Response,f,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
737,10,M,Bachelors Degree,p b t d n,n,[unclear],done,1900,TRUE,None,none,d,FALSE,FALSE,FALSE,TRUE,TRUE,withVMS,V,1
737,10,M,Bachelors Degree,p b t d n,m,mother,[none],NA,NA,Repetition,m,none,TRUE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
737,10,M,Bachelors Degree,p b t d n,p b,ball,ball,2232,TRUE,None,b,b,TRUE,TRUE,TRUE,TRUE,TRUE,withVMS,N,1
737,10,M,Bachelors Degree,p b t d n,p b,ball,ball,4266,TRUE,None,b,b,TRUE,TRUE,TRUE,TRUE,TRUE,withVMS,N,1
737,10,M,Bachelors Degree,p b t d n,m,food,more,11789,FALSE,None,f,m,FALSE,TRUE,FALSE,FALSE,FALSE,withVMS,A,1
737,10,M,Bachelors Degree,p b t d n,n,watermelon,[none],NA,NA,Reformulation,w,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],1
737,10,M,Bachelors Degree,p b t d n,k g,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
737,10,M,Bachelors Degree,p b t d n,k g,paper,[none],NA,NA,None,p,none,FALSE,FALSE,TRUE,FALSE,FALSE,withVMS,[none],1
737,10,M,Bachelors Degree,p b t d n,n,[none],done,2101,TRUE,Repetition,none,d,FALSE,FALSE,FALSE,TRUE,TRUE,withVMS,V,1
737,10,M,Bachelors Degree,p b t d n,n,watermelon,more,5201,TRUE,Agreement,w,m,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,A,1
737,10,M,Bachelors Degree,p b t d n,n,[none],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],1
737,10,M,Bachelors Degree,p b t d n,n,[none],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],1
737,10,M,Bachelors Degree,p b t d n,n,[none],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],1
737,10,M,Bachelors Degree,p b t d n,n,[none],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],1
737,10,M,Bachelors Degree,p b t d n,n,[none],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],1
737,10,M,Bachelors Degree,p b t d n,n,watermelon,[none],NA,NA,None,w,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],1
737,10,M,Bachelors Degree,p b t d n,m,melon,[none],NA,NA,None,m,none,TRUE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
737,10,M,Bachelors Degree,p b t d n,t d,dog,[none],NA,NA,None,d,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],1
737,10,M,Bachelors Degree,p b t d n,m,mother,[none],NA,NA,Agreement,m,none,TRUE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
737,10,M,Bachelors Degree,p b t d n,p b,[none],number,8137,TRUE,Agreement,none,n,FALSE,FALSE,FALSE,TRUE,TRUE,withVMS,N,1
737,10,M,Bachelors Degree,p b t d n,n,paper,[none],NA,NA,None,p,none,FALSE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],1
737,10,M,Bachelors Degree,p b t d n,m,mother,[none],NA,NA,None,m,none,TRUE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
737,10,M,Bachelors Degree,p b t d n,p b,paper,[none],NA,NA,None,p,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],1
737,10,M,Bachelors Degree,p b t d n,t d,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],1
737,10,M,Bachelors Degree,p b t d n,t d,[unclear],[none],NA,NA,Reformulation,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],1
737,10,M,Bachelors Degree,p b t d n,n,[none],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],1
737,10,M,Bachelors Degree,p b t d n,t d,paper,[none],NA,NA,None,p,none,FALSE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],1
737,10,M,Bachelors Degree,p b t d n,t d,dog,[none],NA,NA,None,d,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],1
737,10,M,Bachelors Degree,p b t d n,t d,dog,[none],NA,NA,None,d,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],1
737,10,M,Bachelors Degree,p b t d n,t d,dog,[none],NA,NA,None,d,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],1
737,10,M,Bachelors Degree,p b t d n,t d,dog,[none],NA,NA,None,d,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],1
737,10,M,Bachelors Degree,p b t d n,t d,dog,[none],NA,NA,None,d,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],1
737,10,M,Bachelors Degree,p b t d n,t d,dog,[none],NA,NA,None,d,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],1
737,10,M,Bachelors Degree,p b t d n,t d,dog,[none],NA,NA,None,d,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],1
737,10,M,Bachelors Degree,p b t d n,n,bottle,[none],NA,NA,Reformulation,b,none,FALSE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],1
737,10,M,Bachelors Degree,p b t d n,p b,bracelet,bracelet,8500,TRUE,Agreement,b,b,TRUE,TRUE,TRUE,TRUE,TRUE,withVMS,N,1
737,10,M,Bachelors Degree,p b t d n,t d,dog,[none],NA,NA,None,d,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],1
737,10,M,Bachelors Degree,p b t d n,t d,dog,[none],NA,NA,Repetition,d,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],1
737,10,M,Bachelors Degree,p b t d n,t d,bracelet,[none],NA,NA,Reformulation,b,none,FALSE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],1
737,10,M,Bachelors Degree,p b t d n,t d,plate,gone,8822,TRUE,Repetition,p,g,FALSE,FALSE,TRUE,FALSE,TRUE,withVMS,V,1
737,10,M,Bachelors Degree,p b t d n,t d,plate,gone,7799,TRUE,Repetition,p,g,FALSE,FALSE,TRUE,FALSE,TRUE,withVMS,V,1
737,10,M,Bachelors Degree,p b t d n,t d,plate,gone,10754,FALSE,Repetition,p,g,FALSE,FALSE,TRUE,FALSE,TRUE,withVMS,V,1
737,10,M,Bachelors Degree,p b t d n,p b,plate,[none],NA,NA,None,p,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],1
737,10,M,Bachelors Degree,p b t d n,p b,plate,[none],NA,NA,Repetition,p,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],1
737,10,M,Bachelors Degree,p b t d n,t d,[unclear],cribby,3599,TRUE,Agreement,none,k,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,N,1
737,10,M,Bachelors Degree,p b t d n,s,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
737,10,M,Bachelors Degree,p b t d n,s,[unclear],[none],NA,NA,Repetition,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
518,11,F,Doctorate,p b,t d,baby,[none],NA,NA,None,b,none,FALSE,FALSE,TRUE,FALSE,FALSE,withVMS,[none],1
518,11,F,Doctorate,p b,p b,baby,goopy,2797,TRUE,None,b,g,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,A,1
518,11,F,Doctorate,p b,p b,baby,[none],NA,NA,None,b,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],1
518,11,F,Doctorate,p b,k g,[none],dress,5701,TRUE,None,none,d,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,N,1
518,11,F,Doctorate,p b,p b,baby,pretty,14600,FALSE,Agreement,b,p,TRUE,TRUE,TRUE,TRUE,TRUE,withVMS,A,1
518,11,F,Doctorate,p b,t d,[unclear],dope,4901,TRUE,None,none,d,FALSE,TRUE,FALSE,FALSE,FALSE,withVMS,A,1
518,11,F,Doctorate,p b,t d,doll,kid,4399,TRUE,None,d,k,TRUE,FALSE,FALSE,FALSE,FALSE,withVMS,N,1
518,11,F,Doctorate,p b,p b,baby,[none],NA,NA,None,b,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],1
518,11,F,Doctorate,p b,p b,baby,[none],NA,NA,None,b,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],1
518,11,F,Doctorate,p b,p b,baby,[none],NA,NA,Reformulation,b,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],1
518,11,F,Doctorate,p b,t d,hat,doughnuts,2600,TRUE,Agreement,none,d,FALSE,TRUE,FALSE,FALSE,FALSE,withVMS,N,1
518,11,F,Doctorate,p b,p b,[none],book,7301,TRUE,None,none,b,FALSE,TRUE,FALSE,TRUE,TRUE,withVMS,N,1
518,11,F,Doctorate,p b,p b,[none],book,2264,TRUE,None,none,b,FALSE,TRUE,FALSE,TRUE,TRUE,withVMS,N,1
518,11,F,Doctorate,p b,p b,[none],book,9767,TRUE,None,none,b,FALSE,TRUE,FALSE,TRUE,TRUE,withVMS,N,1
518,11,F,Doctorate,p b,t d,[unclear],day,2107,TRUE,None,none,d,FALSE,TRUE,FALSE,FALSE,FALSE,withVMS,N,1
518,11,F,Doctorate,p b,k g,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
518,11,F,Doctorate,p b,p b,[none],bye,4400,TRUE,Reformulation,none,b,FALSE,TRUE,FALSE,TRUE,TRUE,withVMS,G,1
518,11,F,Doctorate,p b,p b,grandma,[none],NA,NA,None,g,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],1
518,11,F,Doctorate,p b,t d,grandma,[none],NA,NA,None,g,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
518,11,F,Doctorate,p b,p b,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],1
518,11,F,Doctorate,p b,p b,[unclear],bank,1202,TRUE,None,none,b,FALSE,TRUE,FALSE,TRUE,TRUE,withVMS,N,1
518,11,F,Doctorate,p b,t d,truck,[none],NA,NA,None,t,none,TRUE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
518,11,F,Doctorate,p b,t d,truck,[none],NA,NA,None,t,none,TRUE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
518,11,F,Doctorate,p b,t d,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
518,11,F,Doctorate,p b,k g,grandma,dad,1400,TRUE,None,g,d,TRUE,FALSE,FALSE,FALSE,FALSE,withVMS,N,1
518,11,F,Doctorate,p b,p b,dad,bubbles,3744,TRUE,None,d,b,FALSE,TRUE,FALSE,TRUE,TRUE,withVMS,N,1
518,11,F,Doctorate,p b,t d,dad,[none],NA,NA,None,d,none,TRUE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
518,11,F,Doctorate,p b,p b,[unclear],brum,1901,TRUE,None,none,b,FALSE,TRUE,FALSE,TRUE,TRUE,withVMS,O,1
518,11,F,Doctorate,p b,t d,dad,truck,5800,TRUE,Response,d,t,TRUE,TRUE,FALSE,FALSE,FALSE,withVMS,N,1
518,11,F,Doctorate,p b,t d,[unclear],door,1599,TRUE,None,none,d,FALSE,TRUE,FALSE,FALSE,FALSE,withVMS,N,1
518,11,F,Doctorate,p b,t d,dad,door,3199,TRUE,None,d,d,TRUE,TRUE,FALSE,FALSE,FALSE,withVMS,N,1
518,11,F,Doctorate,p b,t d,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
518,11,F,Doctorate,p b,t d,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
518,11,F,Doctorate,p b,t d,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
518,11,F,Doctorate,p b,p b,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],1
518,11,F,Doctorate,p b,t d,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
518,11,F,Doctorate,p b,t d,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
518,11,F,Doctorate,p b,p b,dinosaur,brum,956,TRUE,Agreement,d,b,FALSE,TRUE,FALSE,TRUE,TRUE,withVMS,O,1
518,11,F,Doctorate,p b,t d,[unclear],[none],NA,NA,Reformulation,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
518,11,F,Doctorate,p b,t d,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
518,11,F,Doctorate,p b,t d,dad,[none],NA,NA,None,d,none,TRUE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
518,11,F,Doctorate,p b,p b,bottle,portobello mushroom,2199,TRUE,Response,b,p,TRUE,TRUE,TRUE,TRUE,TRUE,withVMS,N,1
518,11,F,Doctorate,p b,p b,bottle,brum,649,TRUE,None,b,b,TRUE,TRUE,TRUE,TRUE,TRUE,withVMS,O,1
518,11,F,Doctorate,p b,p b,bottle,truck,3700,TRUE,None,b,t,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,N,1
518,11,F,Doctorate,p b,p b,bottle,brum,2069,TRUE,None,b,b,TRUE,TRUE,TRUE,TRUE,TRUE,withVMS,O,1
518,11,F,Doctorate,p b,t d,truck,digger,2498,TRUE,None,t,d,TRUE,TRUE,FALSE,FALSE,FALSE,withVMS,N,1
518,11,F,Doctorate,p b,t d,truck,truck,2601,TRUE,None,t,t,TRUE,TRUE,FALSE,FALSE,FALSE,withVMS,N,1
518,11,F,Doctorate,p b,t d,truck,hammer,4101,TRUE,None,t,m,TRUE,FALSE,FALSE,FALSE,FALSE,withVMS,N,1
518,11,F,Doctorate,p b,t d,[unclear],[none],3009,TRUE,Agreement,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
518,11,F,Doctorate,p b,t d,[none],dog,10802,FALSE,None,none,d,FALSE,TRUE,FALSE,FALSE,FALSE,withVMS,N,1
518,11,F,Doctorate,p b,t d,[none],dog,11400,FALSE,Question,none,d,FALSE,TRUE,FALSE,FALSE,FALSE,withVMS,N,1
518,11,F,Doctorate,p b,t d,[unclear],dog,8278,TRUE,None,none,d,FALSE,TRUE,FALSE,FALSE,FALSE,withVMS,N,1
518,11,F,Doctorate,p b,t d,[unclear],bubbles,6698,TRUE,None,none,b,FALSE,FALSE,FALSE,TRUE,FALSE,withVMS,N,1
518,11,F,Doctorate,p b,t d,[unclear],[none],NA,NA,Reformulation,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],1
151,10,F,Some college,x,t d,[none],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
151,10,F,Some college,x,p b,[toy],babe,6598,TRUE,None,none,b,FALSE,TRUE,FALSE,FALSE,FALSE,noVMS,N,2
151,10,F,Some college,x,p b,magnet,magnet,13100,FALSE,None,m,m,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,N,2
151,10,F,Some college,x,p b,[none],burp,6399,TRUE,Reformulation,none,b,FALSE,TRUE,FALSE,FALSE,FALSE,noVMS,V,2
151,10,F,Some college,x,p b,[none],burp,2200,TRUE,Response,none,b,FALSE,TRUE,FALSE,FALSE,FALSE,noVMS,V,2
151,10,F,Some college,x,m,mother,mouth,7475,TRUE,Reformulation,m,m,TRUE,TRUE,FALSE,FALSE,FALSE,noVMS,N,2
151,10,F,Some college,x,m,mother,mummy,3600,TRUE,Response,m,m,TRUE,TRUE,FALSE,FALSE,FALSE,noVMS,N,2
151,10,F,Some college,x,t d,mother,before,3398,TRUE,None,m,b,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,P,2
151,10,F,Some college,x,p b,mother,before,4401,TRUE,None,m,b,FALSE,TRUE,FALSE,FALSE,FALSE,noVMS,P,2
151,10,F,Some college,x,p b,block,[none],NA,NA,Repetition,b,none,TRUE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
151,10,F,Some college,x,p b,links toy,[none],NA,NA,None,l,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
151,10,F,Some college,x,p b,block,[none],NA,NA,None,b,none,TRUE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
151,10,F,Some college,x,p b,block,[none],NA,NA,None,b,none,TRUE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
151,10,F,Some college,x,p b,block,[none],NA,NA,None,b,none,TRUE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
151,10,F,Some college,x,p b,[none],pxx [name],8901,TRUE,None,none,p,FALSE,TRUE,FALSE,FALSE,FALSE,noVMS,N,2
151,10,F,Some college,x,t d,[none],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,[none],2
151,10,F,Some college,x,p b,[none],boop,2100,TRUE,Repetition,none,b,FALSE,TRUE,FALSE,FALSE,FALSE,noVMS,O,2
151,10,F,Some college,x,p b,[none],boop,2101,TRUE,Repetition,none,b,FALSE,TRUE,FALSE,FALSE,FALSE,noVMS,O,2
151,10,F,Some college,x,p b,[none],goose,3500,TRUE,None,none,g,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,N,2
151,10,F,Some college,x,t d,[none],bless you,1355,TRUE,None,none,b,FALSE,FALSE,FALSE,FALSE,FALSE,noVMS,G,2
893,11,M,Masters Degree,p b m,t d,camera,camera,5091,TRUE,None,k,k,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,N,2
893,11,M,Masters Degree,p b m,t d,camera,zoo-babies,3599,TRUE,None,k,t,FALSE,TRUE,FALSE,FALSE,FALSE,withVMS,N,2
893,11,M,Masters Degree,p b m,t d,camera,[none],NA,NA,Agreement,k,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],2
893,11,M,Masters Degree,p b m,p b,[none],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],2
893,11,M,Masters Degree,p b m,k g,sister,supergirl,7899,TRUE,Repetition,s,s,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,N,2
893,11,M,Masters Degree,p b m,p b,book,tummy,1100,TRUE,None,b,t,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,N,2
893,11,M,Masters Degree,p b m,p b,book,tickle,499,TRUE,None,b,t,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,V,2
893,11,M,Masters Degree,p b m,p b,book,tickle,3799,TRUE,None,b,t,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,V,2
893,11,M,Masters Degree,p b m,k g,car,tummy,4755,TRUE,None,k,t,TRUE,FALSE,FALSE,FALSE,FALSE,withVMS,N,2
893,11,M,Masters Degree,p b m,p b,car,tummy,6175,TRUE,None,k,t,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,N,2
893,11,M,Masters Degree,p b m,m,[none],mac+and+cheese,9202,TRUE,None,none,m,FALSE,TRUE,FALSE,TRUE,TRUE,withVMS,N,2
893,11,M,Masters Degree,p b m,t d,camera,[none],NA,NA,None,k,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],2
893,11,M,Masters Degree,p b m,t d,camera,[none],NA,NA,None,k,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],2
893,11,M,Masters Degree,p b m,t d,camera,[none],NA,NA,None,k,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],2
893,11,M,Masters Degree,p b m,m,[none],[imitation],2999,TRUE,None,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],2
893,11,M,Masters Degree,p b m,m,mother,pretzel,7000,TRUE,None,m,p,TRUE,FALSE,TRUE,TRUE,TRUE,withVMS,N,2
893,11,M,Masters Degree,p b m,m,mother,pretzel,10279,FALSE,None,m,p,TRUE,FALSE,TRUE,TRUE,TRUE,withVMS,N,2
893,11,M,Masters Degree,p b m,m,mother,pretzel,11485,FALSE,None,m,p,TRUE,FALSE,TRUE,TRUE,TRUE,withVMS,N,2
893,11,M,Masters Degree,p b m,m,mother,pretzel,2002,TRUE,None,m,p,TRUE,FALSE,TRUE,TRUE,TRUE,withVMS,N,2
893,11,M,Masters Degree,p b m,m,mother,mummy,2200,TRUE,None,m,m,TRUE,TRUE,TRUE,TRUE,TRUE,withVMS,N,2
893,11,M,Masters Degree,p b m,p b,pretzel,[none],NA,NA,None,p,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],2
893,11,M,Masters Degree,p b m,t d,camera,[none],NA,NA,None,k,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],2
893,11,M,Masters Degree,p b m,t d,camera,[none],NA,NA,None,k,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],2
893,11,M,Masters Degree,p b m,m,[unclear],[none],NA,NA,Response,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],2
893,11,M,Masters Degree,p b m,m,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],2
893,11,M,Masters Degree,p b m,m,mother,[none],NA,NA,None,m,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],2
893,11,M,Masters Degree,p b m,m,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],2
893,11,M,Masters Degree,p b m,m,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,withVMS,[none],2
893,11,M,Masters Degree,p b m,t d,[unclear],healthy,3798,TRUE,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,A,2
893,11,M,Masters Degree,p b m,m,mother,[none],NA,NA,Reformulation,m,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],2
893,11,M,Masters Degree,p b m,m,mother,more,8201,TRUE,None,m,m,TRUE,TRUE,TRUE,TRUE,TRUE,withVMS,A,2
893,11,M,Masters Degree,p b m,m,mother,[none],NA,NA,None,m,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],2
893,11,M,Masters Degree,p b m,m,cheerios,mac+and+cheese,10149,FALSE,None,t,m,FALSE,TRUE,FALSE,TRUE,TRUE,withVMS,N,2
893,11,M,Masters Degree,p b m,m,cheerios,mac+and+cheese,11428,FALSE,None,t,m,FALSE,TRUE,FALSE,TRUE,TRUE,withVMS,N,2
893,11,M,Masters Degree,p b m,m,cheerios,mac+and+cheese,13462,FALSE,None,t,m,FALSE,TRUE,FALSE,TRUE,TRUE,withVMS,N,2
893,11,M,Masters Degree,p b m,p b,pretzel,[none],NA,NA,None,p,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],2
893,11,M,Masters Degree,p b m,t d,camera,[none],NA,NA,None,k,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],2
893,11,M,Masters Degree,p b m,m,mother,around,2301,TRUE,Repetition,m,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,P,2
893,11,M,Masters Degree,p b m,k g,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],2
893,11,M,Masters Degree,p b m,m,mother,[none],NA,NA,None,m,none,TRUE,FALSE,TRUE,FALSE,TRUE,withVMS,[none],2
893,11,M,Masters Degree,p b m,t d,[unclear],guy,11758,FALSE,None,none,g,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,N,2
893,11,M,Masters Degree,p b m,t d,[unclear],[none],NA,NA,None,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,[none],2
893,11,M,Masters Degree,p b m,t d,[unclear],guy,9199,TRUE,None,none,g,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,N,2
893,11,M,Masters Degree,p b m,t d,[unclear],glasses,8999,TRUE,None,none,g,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,N,2
893,11,M,Masters Degree,p b m,t d,[unclear],glasses,11811,FALSE,None,none,g,FALSE,FALSE,FALSE,FALSE,FALSE,withVMS,N,2
893,11,M,Masters Degree,p b m,t d,[unclear],dinner,1600,TRUE,None,none,d,FALSE,TRUE,FALSE,FALSE,FALSE,withVMS,N,2
893,11,M,Masters Degree,p b m,t d,[unclear],dinner,3258,TRUE,None,none,d,FALSE,TRUE,FALSE,FALSE,FALSE,withVMS,N,2
